JJJJ MM DD HH MM T2m T30m TF2m TF30m V DIR N GLOB DIFF SON P
2018 12 27 4 42 -2.94 -2.73 -3.05 -2.73 1.26 337.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 43 -2.95 -2.77 -3.06 -2.77 1.00 12.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 44 -2.96 -2.75 -3.07 -2.75 0.84 348.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 45 -2.98 -2.78 -3.09 -2.78 1.03 323.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 46 -3.01 -2.83 -3.11 -2.83 1.07 338.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 47 -3.03 -2.87 -3.14 -2.87 1.24 335.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 48 -3.04 -2.90 -3.15 -2.90 1.15 11.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 49 -3.05 -2.90 -3.16 -2.90 0.67 350.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 50 -3.07 -2.91 -3.17 -2.91 0.81 345.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 51 -3.07 -2.91 -3.13 -2.91 0.84 31.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 52 -3.07 -2.89 -3.13 -2.89 0.61 28.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 4 53 -3.09 -2.90 -3.14 -2.90 0.51 335.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 4 54 -3.09 -2.92 -3.15 -2.92 0.56 334.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 4 55 -3.11 -2.92 -3.16 -2.92 0.69 20.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 4 56 -3.12 -2.91 -3.17 -2.91 0.63 278.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 4 57 -3.12 -2.92 -3.18 -2.92 0.38 89.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 4 58 -3.14 -2.92 -3.19 -2.92 0.46 30.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 4 59 -3.15 -2.91 -3.21 -2.91 0.35 82.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 0 -3.16 -2.92 -3.22 -2.92 0.56 349.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 1 -3.17 -2.86 -3.22 -2.86 0.37 103.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 2 -3.17 -2.85 -3.22 -2.85 0.69 90.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 3 -3.16 -2.86 -3.21 -2.86 0.86 89.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 4 -3.13 -2.87 -3.18 -2.87 0.85 113.0 0.000 0.00 0.00 0.00 967.1
2018 12 27 5 5 -3.06 -2.88 -3.11 -2.88 0.74 94.0 0.000 0.00 0.00 0.00 967.1
2018 12 27 5 6 -3.07 -2.91 -3.12 -2.91 0.95 109.0 0.000 0.00 0.00 0.00 967.1
2018 12 27 5 7 -3.09 -2.93 -3.14 -2.93 1.24 114.0 0.000 0.00 0.00 0.00 967.1
2018 12 27 5 8 -3.04 -2.98 -3.09 -2.98 1.13 116.0 0.000 0.00 0.00 0.00 967.1
2018 12 27 5 9 -2.96 -3.01 -3.02 -3.01 1.16 112.0 0.000 0.00 0.00 0.00 967.1
2018 12 27 5 10 -2.96 -3.03 -3.02 -3.03 0.91 80.0 0.000 0.00 0.00 0.00 967.1
2018 12 27 5 11 -2.95 -3.05 -3.01 -3.05 0.83 103.0 0.000 0.00 0.00 0.00 967.1
2018 12 27 5 12 -2.93 -3.07 -3.04 -3.07 0.82 91.0 0.000 0.00 0.00 0.00 967.1
2018 12 27 5 13 -2.93 -3.04 -3.05 -3.04 0.96 65.0 0.000 0.00 0.00 0.00 967.1
2018 12 27 5 14 -2.94 -2.91 -3.06 -2.91 1.14 49.0 0.000 0.00 0.00 0.00 967.1
2018 12 27 5 15 -2.94 -2.82 -3.07 -2.82 0.88 70.0 0.000 0.00 0.00 0.00 967.1
2018 12 27 5 16 -2.96 -2.81 -3.13 -2.81 0.88 78.0 0.000 0.00 0.00 0.00 967.1
2018 12 27 5 17 -2.97 -2.84 -3.15 -2.84 0.80 44.0 0.000 0.00 0.00 0.00 967.1
2018 12 27 5 18 -3.01 -2.83 -3.18 -2.83 0.80 78.0 0.000 0.00 0.00 0.00 967.1
2018 12 27 5 19 -3.03 -2.86 -3.21 -2.86 0.83 66.0 0.000 0.00 0.00 0.00 967.1
2018 12 27 5 20 -3.04 -2.83 -3.22 -2.83 0.87 16.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 21 -3.06 -2.86 -3.23 -2.86 1.02 32.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 22 -3.07 -2.85 -3.24 -2.85 1.15 23.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 23 -3.09 -2.85 -3.21 -2.85 1.18 41.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 24 -3.11 -2.85 -3.23 -2.85 1.40 40.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 25 -3.11 -2.80 -3.23 -2.80 1.48 48.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 26 -3.11 -2.72 -3.23 -2.72 1.59 44.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 27 -3.08 -2.69 -3.20 -2.69 1.44 42.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 28 -3.06 -2.78 -3.18 -2.78 1.66 43.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 5 29 -3.06 -2.80 -3.23 -2.80 1.81 41.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 5 30 -3.07 -2.84 -3.25 -2.84 1.81 44.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 5 31 -3.08 -2.80 -3.27 -2.80 1.62 47.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 5 32 -3.08 -2.83 -3.28 -2.83 1.63 43.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 5 33 -3.08 -2.90 -3.28 -2.90 1.81 42.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 5 34 -3.11 -2.94 -3.31 -2.94 1.66 40.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 5 35 -3.15 -3.04 -3.36 -3.04 2.07 28.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 5 36 -3.18 -3.16 -3.43 -3.16 2.16 36.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 5 37 -3.19 -3.26 -3.45 -3.26 2.11 33.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 5 38 -3.21 -3.31 -3.46 -3.31 2.17 39.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 5 39 -3.24 -3.36 -3.45 -3.36 1.93 46.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 40 -3.27 -3.29 -3.48 -3.29 1.51 31.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 41 -3.28 -3.30 -3.53 -3.30 1.68 43.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 42 -3.30 -3.28 -3.55 -3.28 1.74 41.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 43 -3.32 -3.29 -3.53 -3.29 1.70 36.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 44 -3.33 -3.32 -3.54 -3.32 1.69 41.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 45 -3.34 -3.33 -3.54 -3.33 1.38 42.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 46 -3.36 -3.30 -3.56 -3.30 1.44 43.0 0.000 0.00 0.00 0.00 967.2
2018 12 27 5 47 -3.37 -3.32 -3.58 -3.32 1.75 26.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 5 48 -3.38 -3.40 -3.58 -3.40 2.03 30.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 5 49 -3.40 -3.42 -3.60 -3.42 1.87 17.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 5 50 -3.41 -3.46 -3.61 -3.46 1.58 21.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 5 51 -3.42 -3.50 -3.63 -3.50 1.67 17.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 5 52 -3.43 -3.53 -3.63 -3.53 1.08 6.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 5 53 -3.45 -3.55 -3.65 -3.55 1.18 36.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 5 54 -3.46 -3.50 -3.66 -3.50 1.28 41.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 5 55 -3.46 -3.49 -3.66 -3.49 1.64 36.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 5 56 -3.47 -3.51 -3.67 -3.51 1.80 35.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 5 57 -3.46 -3.53 -3.66 -3.53 1.72 34.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 5 58 -3.47 -3.55 -3.66 -3.55 1.82 60.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 5 59 -3.47 -3.48 -3.67 -3.48 1.88 51.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 0 -3.49 -3.57 -3.69 -3.57 2.66 54.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 1 -3.52 -3.67 -3.72 -3.67 2.72 54.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 2 -3.57 -3.76 -3.76 -3.76 2.57 55.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 3 -3.62 -3.80 -3.86 -3.80 2.38 54.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 4 -3.67 -3.86 -3.91 -3.86 3.06 54.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 5 -3.71 -3.86 -3.95 -3.86 2.69 55.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 6 -3.76 -3.88 -3.99 -3.88 2.53 48.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 7 -3.82 -3.86 -4.06 -3.86 2.24 43.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 8 -3.86 -3.89 -4.09 -3.89 2.32 44.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 9 -3.90 -3.94 -4.13 -3.94 2.40 47.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 10 -3.96 -4.02 -4.14 -4.02 2.48 45.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 11 -4.00 -4.04 -4.18 -4.04 2.13 49.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 12 -4.04 -4.03 -4.21 -4.03 1.53 62.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 13 -4.05 -4.00 -4.22 -4.00 1.80 59.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 14 -4.06 -3.98 -4.22 -3.98 1.31 69.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 15 -4.06 -3.91 -4.22 -3.91 1.57 88.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 16 -4.07 -4.00 -4.23 -4.00 1.65 104.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 17 -4.11 -4.13 -4.26 -4.13 2.02 99.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 18 -4.13 -4.20 -4.29 -4.20 2.27 91.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 19 -4.18 -4.31 -4.34 -4.31 2.20 80.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 20 -4.23 -4.40 -4.38 -4.40 2.08 81.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 21 -4.25 -4.47 -4.41 -4.47 1.98 84.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 22 -4.27 -4.49 -4.42 -4.49 1.88 109.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 23 -4.30 -4.55 -4.44 -4.55 1.74 112.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 24 -4.33 -4.58 -4.48 -4.58 1.98 105.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 25 -4.37 -4.58 -4.51 -4.58 1.66 100.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 26 -4.39 -4.64 -4.53 -4.64 2.30 99.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 27 -4.43 -4.71 -4.57 -4.71 2.20 92.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 28 -4.43 -4.75 -4.56 -4.75 2.07 91.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 29 -4.45 -4.78 -4.58 -4.78 1.69 85.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 30 -4.47 -4.77 -4.56 -4.77 1.28 75.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 31 -4.46 -4.71 -4.55 -4.71 1.53 75.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 32 -4.45 -4.66 -4.54 -4.66 1.26 38.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 33 -4.43 -4.63 -4.52 -4.63 1.24 33.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 6 34 -4.42 -4.57 -4.50 -4.57 1.27 41.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 6 35 -4.40 -4.59 -4.49 -4.59 2.02 40.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 6 36 -4.39 -4.49 -4.48 -4.49 1.37 44.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 6 37 -4.38 -4.43 -4.46 -4.43 1.44 31.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 6 38 -4.38 -4.41 -4.46 -4.41 1.49 45.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 6 39 -4.37 -4.39 -4.45 -4.39 1.52 46.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 6 40 -4.36 -4.38 -4.44 -4.38 0.85 26.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 6 41 -4.36 -4.41 -4.44 -4.41 1.08 19.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 6 42 -4.36 -4.41 -4.44 -4.41 1.24 22.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 6 43 -4.36 -4.42 -4.44 -4.42 1.52 48.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 6 44 -4.35 -4.30 -4.44 -4.30 1.63 46.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 6 45 -4.35 -4.33 -4.43 -4.33 1.50 32.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 6 46 -4.35 -4.34 -4.44 -4.34 1.68 49.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 47 -4.37 -4.35 -4.45 -4.35 1.76 72.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 48 -4.37 -4.38 -4.45 -4.38 1.40 104.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 49 -4.37 -4.42 -4.46 -4.42 1.13 94.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 50 -4.36 -4.43 -4.45 -4.43 1.12 76.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 51 -4.35 -4.37 -4.44 -4.37 1.31 90.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 52 -4.33 -4.39 -4.41 -4.39 1.32 81.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 53 -4.32 -4.37 -4.40 -4.37 1.14 76.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 54 -4.31 -4.38 -4.40 -4.38 0.90 112.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 6 55 -4.31 -4.41 -4.39 -4.41 1.10 109.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 56 -4.31 -4.38 -4.40 -4.38 1.01 62.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 57 -4.29 -4.29 -4.38 -4.29 0.57 92.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 58 -4.27 -4.34 -4.36 -4.34 1.06 94.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 6 59 -4.25 -4.42 -4.34 -4.42 1.22 96.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 0 -4.25 -4.43 -4.34 -4.43 0.90 103.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 1 -4.26 -4.43 -4.35 -4.43 0.83 111.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 2 -4.27 -4.46 -4.36 -4.46 0.87 93.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 3 -4.27 -4.46 -4.37 -4.46 0.92 98.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 4 -4.29 -4.48 -4.38 -4.48 0.87 97.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 5 -4.29 -4.49 -4.38 -4.49 1.00 98.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 6 -4.28 -4.43 -4.37 -4.43 1.03 92.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 7 -4.27 -4.43 -4.36 -4.43 1.01 97.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 8 -4.25 -4.44 -4.34 -4.44 1.09 99.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 9 -4.23 -4.42 -4.32 -4.42 1.07 104.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 10 -4.22 -4.43 -4.31 -4.43 0.98 106.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 11 -4.21 -4.42 -4.30 -4.42 1.01 104.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 12 -4.20 -4.38 -4.29 -4.38 1.07 103.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 13 -4.18 -4.38 -4.28 -4.38 1.27 105.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 7 14 -4.16 -4.40 -4.25 -4.40 1.27 100.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 7 15 -4.15 -4.39 -4.24 -4.39 0.93 81.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 7 16 -4.14 -4.41 -4.24 -4.41 0.98 89.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 17 -4.14 -4.43 -4.24 -4.43 1.00 84.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 18 -4.14 -4.41 -4.24 -4.41 0.83 119.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 19 -4.13 -4.38 -4.27 -4.38 0.77 103.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 7 20 -4.14 -4.38 -4.28 -4.38 0.99 99.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 7 21 -4.11 -4.39 -4.25 -4.39 1.43 102.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 7 22 -4.09 -4.41 -4.23 -4.41 1.59 101.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 7 23 -4.06 -4.43 -4.20 -4.43 1.45 100.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 7 24 -4.05 -4.44 -4.19 -4.44 1.34 98.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 7 25 -4.03 -4.42 -4.17 -4.42 1.34 98.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 7 26 -4.00 -4.42 -4.14 -4.42 1.30 94.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 7 27 -3.98 -4.42 -4.13 -4.42 1.37 97.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 7 28 -3.99 -4.42 -4.14 -4.42 1.41 101.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 7 29 -4.00 -4.41 -4.16 -4.41 1.27 109.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 7 30 -4.02 -4.38 -4.18 -4.38 1.49 104.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 7 31 -4.02 -4.38 -4.17 -4.38 1.41 91.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 7 32 -4.00 -4.38 -4.16 -4.38 1.24 109.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 33 -4.00 -4.37 -4.15 -4.37 1.33 104.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 34 -3.99 -4.36 -4.14 -4.36 1.27 106.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 35 -3.99 -4.34 -4.14 -4.34 1.14 93.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 36 -4.00 -4.25 -4.14 -4.25 1.38 89.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 37 -4.00 -4.26 -4.15 -4.26 1.26 105.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 38 -4.02 -4.29 -4.16 -4.29 1.18 106.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 7 39 -4.03 -4.31 -4.18 -4.31 0.95 99.0 0.000 2.17 2.48 0.00 967.5
2018 12 27 7 40 -4.04 -4.30 -4.18 -4.30 1.26 103.0 0.000 2.89 3.06 0.00 967.4
2018 12 27 7 41 -4.04 -4.30 -4.19 -4.30 1.08 108.0 0.000 3.46 3.44 0.00 967.4
2018 12 27 7 42 -4.05 -4.27 -4.19 -4.27 1.29 109.0 0.000 4.04 4.02 0.00 967.5
2018 12 27 7 43 -4.05 -4.28 -4.20 -4.28 1.06 91.0 0.000 3.89 4.02 0.00 967.5
2018 12 27 7 44 -4.06 -4.26 -4.21 -4.26 1.09 104.0 0.000 4.18 4.21 0.00 967.5
2018 12 27 7 45 -4.06 -4.26 -4.21 -4.26 0.97 36.0 0.000 4.04 4.02 0.00 967.5
2018 12 27 7 46 -4.07 -4.09 -4.21 -4.09 1.43 86.0 0.000 4.61 4.21 0.00 967.5
2018 12 27 7 47 -4.07 -4.10 -4.21 -4.10 1.11 99.0 0.000 4.76 4.59 0.00 967.5
2018 12 27 7 48 -4.07 -4.11 -4.21 -4.11 1.34 74.0 0.000 4.61 4.59 0.00 967.5
2018 12 27 7 49 -4.08 -3.90 -4.22 -3.90 1.25 76.0 0.000 5.62 4.98 0.00 967.5
2018 12 27 7 50 -4.09 -3.79 -4.19 -3.79 1.50 65.0 0.000 5.19 5.36 0.00 967.5
2018 12 27 7 51 -4.08 -3.69 -4.18 -3.69 1.47 65.0 0.000 6.05 5.94 0.00 967.5
2018 12 27 7 52 -4.07 -3.59 -4.17 -3.59 1.56 42.0 0.000 8.06 6.32 0.00 967.5
2018 12 27 7 53 -4.06 -3.72 -4.16 -3.72 1.27 45.0 0.000 7.49 6.71 0.00 967.5
2018 12 27 7 54 -4.05 -3.83 -4.15 -3.83 1.19 41.0 0.000 8.64 7.29 0.00 967.5
2018 12 27 7 55 -4.04 -3.88 -4.13 -3.88 0.49 47.0 0.000 8.49 7.86 0.00 967.5
2018 12 27 7 56 -4.03 -3.87 -4.13 -3.87 1.18 62.0 0.000 9.21 8.63 0.00 967.5
2018 12 27 7 57 -4.03 -3.84 -4.13 -3.84 1.37 90.0 0.000 10.36 9.59 0.00 967.5
2018 12 27 7 58 -4.03 -3.85 -4.13 -3.85 1.32 62.0 0.000 11.22 10.94 0.00 967.5
2018 12 27 7 59 -4.03 -3.69 -4.13 -3.69 1.02 78.0 0.000 12.37 11.71 0.00 967.5
2018 12 27 8 0 -4.02 -3.74 -4.12 -3.74 1.31 90.0 0.000 13.09 12.67 0.00 967.5
2018 12 27 8 1 -4.02 -3.74 -4.12 -3.74 1.46 79.0 0.000 13.38 13.63 0.00 967.4
2018 12 27 8 2 -4.00 -3.61 -4.10 -3.61 1.54 70.0 0.000 14.38 14.40 0.00 967.4
2018 12 27 8 3 -3.98 -3.48 -4.09 -3.48 1.50 106.0 0.000 15.53 15.36 100.00 967.4
2018 12 27 8 4 -3.97 -3.57 -4.07 -3.57 1.64 100.0 0.000 16.68 16.32 100.00 967.4
2018 12 27 8 5 -3.98 -3.63 -4.08 -3.63 1.76 106.0 0.000 17.40 17.09 100.00 967.4
2018 12 27 8 6 -3.97 -3.68 -4.07 -3.68 2.02 103.0 0.000 18.26 17.86 100.00 967.3
2018 12 27 8 7 -3.94 -3.75 -4.04 -3.75 1.64 83.0 0.000 18.55 18.06 100.00 967.3
2018 12 27 8 8 -3.94 -3.76 -4.04 -3.76 1.64 98.0 0.000 18.98 18.63 100.00 967.4
2018 12 27 8 9 -3.95 -3.79 -4.05 -3.79 1.78 81.0 0.000 20.56 19.98 100.00 967.3
2018 12 27 8 10 -3.96 -3.74 -4.11 -3.74 1.73 96.0 0.000 21.85 21.52 100.00 967.3
2018 12 27 8 11 -3.98 -3.82 -4.12 -3.82 1.56 94.0 0.000 25.45 22.48 100.00 967.3
2018 12 27 8 12 -4.00 -3.86 -4.14 -3.86 1.43 101.0 0.000 25.59 23.06 100.00 967.3
2018 12 27 8 13 -4.00 -3.88 -4.14 -3.88 1.63 95.0 0.000 25.59 23.82 100.00 967.3
2018 12 27 8 14 -3.99 -3.89 -4.14 -3.89 1.62 96.0 0.000 37.23 24.21 100.00 967.3
2018 12 27 8 15 -3.98 -3.91 -4.13 -3.91 1.59 95.0 0.000 60.22 24.98 100.00 967.3
2018 12 27 8 16 -3.98 -3.87 -4.08 -3.87 1.36 100.0 0.000 80.76 25.56 100.00 967.3
2018 12 27 8 17 -3.98 -3.85 -4.08 -3.85 1.51 95.0 0.000 86.22 25.75 100.00 967.3
2018 12 27 8 18 -3.97 -3.82 -4.12 -3.82 1.27 95.0 0.000 89.38 26.71 100.00 967.3
2018 12 27 8 19 -3.95 -3.80 -4.10 -3.80 1.39 95.0 0.000 92.54 27.48 100.00 967.3
2018 12 27 8 20 -3.94 -3.76 -4.08 -3.76 1.27 92.0 0.000 94.84 28.25 100.00 967.3
2018 12 27 8 21 -3.92 -3.71 -4.07 -3.71 1.34 92.0 0.000 97.28 29.02 100.00 967.3
2018 12 27 8 22 -3.92 -3.69 -4.06 -3.69 1.40 104.0 0.000 98.43 29.79 100.00 967.3
2018 12 27 8 23 -3.90 -3.67 -4.04 -3.67 1.30 107.0 0.000 100.73 30.36 100.00 967.3
2018 12 27 8 24 -3.87 -3.65 -3.98 -3.65 1.17 101.0 0.000 103.32 31.32 100.00 967.3
2018 12 27 8 25 -3.83 -3.60 -3.94 -3.60 1.14 95.0 0.000 105.47 31.90 100.00 967.3
2018 12 27 8 26 -3.82 -3.51 -3.93 -3.51 1.20 90.0 0.000 105.62 32.67 100.00 967.3
2018 12 27 8 27 -3.81 -3.39 -3.92 -3.39 1.16 106.0 0.000 106.19 33.44 100.00 967.3
2018 12 27 8 28 -3.79 -3.34 -3.94 -3.34 1.14 98.0 0.000 108.06 34.21 100.00 967.3
2018 12 27 8 29 -3.75 -3.31 -3.91 -3.31 1.04 103.0 0.000 111.22 35.36 100.00 967.3
2018 12 27 8 30 -3.72 -3.28 -3.88 -3.28 1.36 98.0 0.000 114.67 36.71 100.00 967.3
2018 12 27 8 31 -3.67 -3.22 -3.83 -3.22 1.30 111.0 0.000 117.11 37.86 100.00 967.3
2018 12 27 8 32 -3.62 -3.13 -3.78 -3.13 1.27 86.0 0.000 116.39 39.02 100.00 967.3
2018 12 27 8 33 -3.58 -3.06 -3.74 -3.06 1.11 95.0 0.000 113.38 40.17 100.00 967.3
2018 12 27 8 34 -3.53 -2.94 -3.70 -2.94 1.04 103.0 0.000 111.65 41.32 100.00 967.3
2018 12 27 8 35 -3.49 -2.86 -3.67 -2.86 0.52 125.0 0.000 111.51 42.86 100.00 967.4
2018 12 27 8 36 -3.46 -2.63 -3.63 -2.63 0.45 8.0 0.000 108.92 44.02 100.00 967.4
2018 12 27 8 37 -3.41 -2.57 -3.60 -2.57 0.63 106.0 0.000 110.22 45.56 100.00 967.4
